"Produkt_Code","SDO_ID","Zeitstempel","Wert","Qualitaet_Niveau","Qualitaet_Byte"
"TT_TU_MN009","1443","201905170300","5.4","1","7"
"TT_TU_MN009","1443","201905170400","4.3","1","7"
"TT_TU_MN009","1443","201905170500","6","1","7"
"TT_TU_MN009","1443","201905170600","8.4","1","7"
"TT_TU_MN009","1443","201905170700","10.5","1","7"
"TT_TU_MN009","1443","201905170800","12.3","1","7"
"TT_TU_MN009","1443","201905170900","13.9","1","7"
"TT_TU_MN009","1443","201905171000","14.7","1","7"
"TT_TU_MN009","1443","201905171100","16","1","7"
"TT_TU_MN009","1443","201905171200","17","1","7"
"TT_TU_MN009","1443","201905171300","18.2","1","7"
"TT_TU_MN009","1443","201905171400","19.4","1","7"
"TT_TU_MN009","1443","201905171500","19.6","1","7"
"TT_TU_MN009","1443","201905171600","19.2","1","7"
"TT_TU_MN009","1443","201905171700","18.7","1","7"
"TT_TU_MN009","1443","201905171800","17","1","7"
"TT_TU_MN009","1443","201905171900","15.7","1","7"
"TT_TU_MN009","1443","201905172000","15","1","7"
"TT_TU_MN009","1443","201905172100","14.5","1","7"
"TT_TU_MN009","1443","201905172200","13.3","1","7"
"TT_TU_MN009","1443","201905172300","13.4","1","7"
"TT_TU_MN009","1443","201905180000","12.7","1","7"
"TT_TU_MN009","1443","201905180100","11.3","1","7"
"TT_TU_MN009","1443","201905180200","10.5","1","7"
"TT_TU_MN009","1443","201905180300","11","1","7"
"TT_TU_MN009","1443","201905180400","10.3","1","7"
"TT_TU_MN009","1443","201905180500","10.5","1","7"
"TT_TU_MN009","1443","201905180600","12","1","7"
"TT_TU_MN009","1443","201905180700","13.1","1","7"
"TT_TU_MN009","1443","201905180800","14.2","1","7"
"TT_TU_MN009","1443","201905180900","15.5","1","7"
"TT_TU_MN009","1443","201905181000","16.8","1","7"
"TT_TU_MN009","1443","201905181100","17.5","1","7"
"TT_TU_MN009","1443","201905181200","18.1","1","7"
"TT_TU_MN009","1443","201905181300","18.7","1","7"
"TT_TU_MN009","1443","201905181400","16.7","1","7"
"TT_TU_MN009","1443","201905181500","16.3","1","7"
"TT_TU_MN009","1443","201905181600","17","1","7"
"TT_TU_MN009","1443","201905181700","16.1","1","7"
"TT_TU_MN009","1443","201905181800","15.7","1","7"
"TT_TU_MN009","1443","201905181900","14.4","1","7"
"TT_TU_MN009","1443","201905182000","13.4","1","7"
"TT_TU_MN009","1443","201905182100","12.3","1","7"
"TT_TU_MN009","1443","201905182200","10.6","1","7"
"TT_TU_MN009","1443","201905182300","11","1","7"
"TT_TU_MN009","1443","201905190000","12","1","7"
"TT_TU_MN009","1443","201905190100","12.1","1","7"
"TT_TU_MN009","1443","201905190200","11.4","1","7"
"TT_TU_MN009","1443","201905190300","11","1","7"
"TT_TU_MN009","1443","201905190400","11","1","7"
"TT_TU_MN009","1443","201905190500","11.4","1","7"
"TT_TU_MN009","1443","201905190600","12","1","7"
"TT_TU_MN009","1443","201905190700","12.9","1","7"
"TT_TU_MN009","1443","201905190800","13.3","1","7"
"TT_TU_MN009","1443","201905190900","13.7","1","7"
"TT_TU_MN009","1443","201905191000","14.5","1","7"
"TT_TU_MN009","1443","201905191100","14.8","1","7"
"TT_TU_MN009","1443","201905191200","15.6","1","7"
"TT_TU_MN009","1443","201905191300","16.3","1","7"
"TT_TU_MN009","1443","201905191400","16.6","1","7"
"TT_TU_MN009","1443","201905191500","17.6","1","7"
"TT_TU_MN009","1443","201905191600","17.7","1","7"
"TT_TU_MN009","1443","201905191700","17.8","1","7"
"TT_TU_MN009","1443","201905191800","17.2","1","7"
