"Produkt_Code","SDO_ID","Zeitstempel","Wert","Qualitaet_Niveau","Qualitaet_Byte"
"R1_MN008","691","201901250400","0","0","3"
"R1_MN008","691","201901250500","0","0","3"
"R1_MN008","691","201901250600","0","0","3"
"R1_MN008","691","201901250700","0","0","3"
"R1_MN008","691","201901250800","0","0","3"
"R1_MN008","691","201901250900","0","0","3"
"R1_MN008","691","201901251000","0","0","3"
"R1_MN008","691","201901251100","0","0","3"
"R1_MN008","691","201901251200","0","0","3"
"R1_MN008","691","201901251300","0","0","3"
"R1_MN008","691","201901251400","0","0","3"
"R1_MN008","691","201901251500","0","0","3"
"R1_MN008","691","201901251600","0","0","3"
"R1_MN008","691","201901251700","0","0","3"
"R1_MN008","691","201901251800","0.4","0","3"
"R1_MN008","691","201901251900","0.3","0","3"
"R1_MN008","691","201901252000","0.4","0","3"
"R1_MN008","691","201901252100","0.4","0","3"
"R1_MN008","691","201901252200","0.4","0","3"
"R1_MN008","691","201901252300","0.1","0","3"
"R1_MN008","691","201901260000","0.1","0","3"
"R1_MN008","691","201901260100","0","0","3"
"R1_MN008","691","201901260200","0","0","3"
"R1_MN008","691","201901260300","0","0","3"
"R1_MN008","691","201901260400","0.5","0","3"
"R1_MN008","691","201901260500","1.3","0","3"
"R1_MN008","691","201901260600","1.6","0","3"
"R1_MN008","691","201901260700","2.8","0","3"
"R1_MN008","691","201901260800","1.9","0","3"
"R1_MN008","691","201901260900","1.1","0","3"
"R1_MN008","691","201901261000","0.8","0","3"
"R1_MN008","691","201901261100","1","0","3"
"R1_MN008","691","201901261200","1.5","0","3"
"R1_MN008","691","201901261300","0.8","0","3"
"R1_MN008","691","201901261400","0.7","0","3"
"R1_MN008","691","201901261500","0.3","0","3"
"R1_MN008","691","201901261600","0.1","0","3"
"R1_MN008","691","201901261700","0.1","0","3"
"R1_MN008","691","201901261800","0","0","3"
"R1_MN008","691","201901261900","0","0","3"
"R1_MN008","691","201901262000","0","0","3"
"R1_MN008","691","201901262100","0","0","3"
"R1_MN008","691","201901262200","0.1","0","3"
"R1_MN008","691","201901262300","0.1","0","3"
"R1_MN008","691","201901270000","0.1","0","3"
"R1_MN008","691","201901270100","0","0","3"
"R1_MN008","691","201901270200","0.1","0","3"
"R1_MN008","691","201901270300","0","0","3"
"R1_MN008","691","201901270400","0.2","0","3"
"R1_MN008","691","201901270500","0.2","0","3"
"R1_MN008","691","201901270600","0","0","3"
"R1_MN008","691","201901270700","0","0","3"
"R1_MN008","691","201901270800","0","0","3"
"R1_MN008","691","201901270900","0","0","3"
"R1_MN008","691","201901271000","0.2","0","3"
"R1_MN008","691","201901271100","0","0","3"
