"Produkt_Code","SDO_ID","Zeitstempel","Wert","Qualitaet_Niveau","Qualitaet_Byte"
"TT_TU_MN009","691","201905102100","8.4","1","7"
"TT_TU_MN009","691","201905102200","7.8","1","7"
"TT_TU_MN009","691","201905102300","5.9","1","7"
"TT_TU_MN009","691","201905110000","6.1","1","7"
"TT_TU_MN009","691","201905110100","5.4","1","7"
"TT_TU_MN009","691","201905110200","6.1","1","7"
"TT_TU_MN009","691","201905110300","6.2","1","7"
"TT_TU_MN009","691","201905110400","5.9","1","7"
"TT_TU_MN009","691","201905110500","6.4","1","7"
"TT_TU_MN009","691","201905110600","7.2","1","7"
"TT_TU_MN009","691","201905110700","8.6","1","7"
"TT_TU_MN009","691","201905110800","9.9","1","7"
"TT_TU_MN009","691","201905110900","10.6","1","7"
"TT_TU_MN009","691","201905111000","11.5","1","7"
"TT_TU_MN009","691","201905111100","11.5","1","7"
"TT_TU_MN009","691","201905111200","12.3","1","7"
"TT_TU_MN009","691","201905111300","13.5","1","7"
"TT_TU_MN009","691","201905111400","13.9","1","7"
"TT_TU_MN009","691","201905111500","14","1","7"
"TT_TU_MN009","691","201905111600","12.8","1","7"
"TT_TU_MN009","691","201905111700","11.6","1","7"
"TT_TU_MN009","691","201905111800","10.6","1","7"
"TT_TU_MN009","691","201905111900","9.5","1","7"
"TT_TU_MN009","691","201905112000","8.7","1","7"
"TT_TU_MN009","691","201905112100","8.1","1","7"
"TT_TU_MN009","691","201905112200","7.8","1","7"
"TT_TU_MN009","691","201905112300","7.4","1","7"
"TT_TU_MN009","691","201905120000","6.8","1","7"
"TT_TU_MN009","691","201905120100","3.6","1","7"
"TT_TU_MN009","691","201905120200","3.3","1","7"
"TT_TU_MN009","691","201905120300","2.9","1","7"
"TT_TU_MN009","691","201905120400","2.7","1","7"
"TT_TU_MN009","691","201905120500","3.9","1","7"
"TT_TU_MN009","691","201905120600","6.9","1","7"
"TT_TU_MN009","691","201905120700","9.3","1","7"
"TT_TU_MN009","691","201905120800","10.8","1","7"
"TT_TU_MN009","691","201905120900","11.5","1","7"
"TT_TU_MN009","691","201905121000","12.9","1","7"
"TT_TU_MN009","691","201905121100","13.3","1","7"
